replay_version 2.1
stopped_at 730
seed 100
recorded_at 2025-03-01 19:05:52 -0600
[:key_held_player_one, 27, 0, 1, 406, 464]
[:key_held_player_one, 4, 0, 1, 407, 465]
[:key_held_player_one, 27, 0, 1, 408, 465]
[:key_held_player_one, 4, 0, 1, 409, 466]
[:key_held_player_one, 27, 0, 1, 410, 466]
[:key_held_player_one, 4, 0, 1, 411, 467]
[:key_held_player_one, 27, 0, 1, 412, 467]
[:key_held_player_one, 4, 0, 1, 413, 468]
[:key_held_player_one, 27, 0, 1, 414, 468]
[:key_held_player_one, 4, 0, 1, 415, 469]
[:key_held_player_one, 27, 0, 1, 416, 469]
[:key_held_player_one, 4, 0, 1, 417, 470]
[:key_held_player_one, 27, 0, 1, 418, 470]
[:key_held_player_one, 4, 0, 1, 419, 471]
[:key_held_player_one, 27, 0, 1, 420, 471]
[:key_held_player_one, 4, 0, 1, 421, 472]
[:key_held_player_one, 27, 0, 1, 422, 472]
[:key_held_player_one, 4, 0, 1, 423, 473]
[:key_held_player_one, 27, 0, 1, 424, 473]
[:key_held_player_one, 4, 0, 1, 425, 474]
[:key_held_player_one, 27, 0, 1, 426, 474]
[:key_held_player_one, 4, 0, 1, 427, 475]
[:key_held_player_one, 27, 0, 1, 428, 475]
[:key_held_player_one, 4, 0, 1, 429, 476]
[:key_held_player_one, 27, 0, 1, 430, 476]
[:key_held_player_one, 4, 0, 1, 431, 477]
[:key_held_player_one, 27, 0, 1, 432, 477]
[:key_held_player_one, 4, 0, 1, 433, 478]
[:key_held_player_one, 27, 0, 1, 434, 478]
[:key_held_player_one, 4, 0, 1, 435, 479]
[:key_held_player_one, 27, 0, 1, 436, 479]
[:key_held_player_one, 4, 0, 1, 437, 480]
[:key_held_player_one, 27, 0, 1, 438, 480]
[:key_held_player_one, 4, 0, 1, 439, 481]
[:key_held_player_one, 27, 0, 1, 440, 481]
[:key_held_player_one, 4, 0, 1, 441, 482]
[:key_held_player_one, 27, 0, 1, 442, 482]
[:key_held_player_one, 4, 0, 1, 443, 483]
[:key_held_player_one, 27, 0, 1, 444, 483]
[:key_held_player_one, 4, 0, 1, 445, 484]
[:key_held_player_one, 27, 0, 1, 446, 484]
[:key_held_player_one, 4, 0, 1, 447, 485]
[:key_held_player_one, 27, 0, 1, 448, 485]
[:key_held_player_one, 4, 0, 1, 449, 486]
[:key_held_player_one, 27, 0, 1, 450, 486]
[:key_held_player_one, 4, 0, 1, 451, 487]
[:key_held_player_one, 27, 0, 1, 452, 487]
[:key_held_player_one, 4, 0, 1, 453, 488]
[:key_held_player_one, 27, 0, 1, 454, 488]
[:key_held_player_one, 4, 0, 1, 455, 489]
[:key_held_player_one, 27, 0, 1, 456, 489]
[:key_held_player_one, 4, 0, 1, 457, 490]
[:key_held_player_one, 27, 0, 1, 458, 490]
[:key_held_player_one, 4, 0, 1, 459, 491]
[:key_held_player_one, 27, 0, 1, 460, 491]
[:key_held_player_one, 4, 0, 1, 461, 492]
[:key_held_player_one, 27, 0, 1, 462, 492]
[:key_held_player_one, 4, 0, 1, 463, 493]
[:key_held_player_one, 27, 0, 1, 464, 493]
[:key_held_player_one, 4, 0, 1, 465, 494]
[:key_held_player_one, 27, 0, 1, 466, 494]
[:key_held_player_one, 4, 0, 1, 467, 495]
[:key_held_player_one, 27, 0, 1, 468, 495]
[:key_held_player_one, 4, 0, 1, 469, 496]
[:key_held_player_one, 27, 0, 1, 470, 496]
[:key_held_player_one, 4, 0, 1, 471, 497]
[:key_held_player_one, 27, 0, 1, 472, 497]
[:key_held_player_one, 4, 0, 1, 473, 498]
[:key_held_player_one, 27, 0, 1, 474, 498]
[:key_held_player_one, 4, 0, 1, 475, 499]
[:key_held_player_one, 27, 0, 1, 476, 499]
[:key_held_player_one, 4, 0, 1, 477, 500]
[:key_held_player_one, 27, 0, 1, 478, 500]
[:key_held_player_one, 4, 0, 1, 479, 501]
[:key_held_player_one, 27, 0, 1, 480, 501]
[:key_held_player_one, 4, 0, 1, 481, 502]
[:key_held_player_one, 27, 0, 1, 482, 502]
[:key_held_player_one, 4, 0, 1, 483, 503]
[:key_held_player_one, 27, 0, 1, 484, 503]
[:key_held_player_one, 4, 0, 1, 485, 504]
[:key_held_player_one, 27, 0, 1, 486, 504]
[:key_held_player_one, 4, 0, 1, 487, 505]
[:key_held_player_one, 27, 0, 1, 488, 505]
[:key_held_player_one, 4, 0, 1, 489, 506]
[:key_held_player_one, 27, 0, 1, 490, 506]
[:key_held_player_one, 4, 0, 1, 491, 507]
[:key_held_player_one, 27, 0, 1, 492, 507]
[:key_held_player_one, 4, 0, 1, 493, 508]
[:key_held_player_one, 27, 0, 1, 494, 508]
[:key_held_player_one, 4, 0, 1, 495, 509]
[:key_held_player_one, 27, 0, 1, 496, 509]
[:key_held_player_one, 4, 0, 1, 497, 510]
[:key_held_player_one, 27, 0, 1, 498, 510]
[:key_held_player_one, 4, 0, 1, 499, 511]
[:key_held_player_one, 27, 0, 1, 500, 511]
[:key_held_player_one, 4, 0, 1, 501, 512]
[:key_held_player_one, 27, 0, 1, 502, 512]
[:key_held_player_one, 4, 0, 1, 503, 513]
[:key_held_player_one, 27, 0, 1, 504, 513]
[:key_held_player_one, 4, 0, 1, 505, 514]
[:key_held_player_one, 27, 0, 1, 506, 514]
[:key_held_player_one, 4, 0, 1, 507, 515]
[:key_held_player_one, 27, 0, 1, 508, 515]
[:key_held_player_one, 4, 0, 1, 509, 516]
[:key_held_player_one, 27, 0, 1, 510, 516]
[:key_held_player_one, 4, 0, 1, 511, 517]
[:key_held_player_one, 27, 0, 1, 512, 517]
[:key_held_player_one, 4, 0, 1, 513, 518]
[:key_held_player_one, 27, 0, 1, 514, 518]
[:key_held_player_one, 4, 0, 1, 515, 519]
[:key_held_player_one, 27, 0, 1, 516, 519]
[:key_held_player_one, 4, 0, 1, 517, 520]
[:key_held_player_one, 27, 0, 1, 518, 520]
[:key_held_player_one, 4, 0, 1, 519, 521]
[:key_held_player_one, 27, 0, 1, 520, 521]
[:key_held_player_one, 4, 0, 1, 521, 522]
[:key_held_player_one, 27, 0, 1, 522, 522]
[:key_held_player_one, 4, 0, 1, 523, 523]
[:key_held_player_one, 27, 0, 1, 524, 523]
[:key_held_player_one, 4, 0, 1, 525, 524]
[:key_held_player_one, 27, 0, 1, 526, 524]
[:key_held_player_one, 4, 0, 1, 527, 525]
[:key_held_player_one, 27, 0, 1, 528, 525]
[:key_held_player_one, 4, 0, 1, 529, 526]
[:key_held_player_one, 27, 0, 1, 530, 526]
[:key_held_player_one, 4, 0, 1, 531, 527]
[:key_held_player_one, 27, 0, 1, 532, 527]
[:key_held_player_one, 4, 0, 1, 533, 528]
